Tanggal,SMA_10,WMA_10,Momentum_10,Stoch_K%_10,Stoch_D%_10,RSI_10,MACD,Williams_R%_10,AD_Oscillator,CCI_10
2021-07-17,2010.839,1940.1376363636368,-402.2399999999998,24.993303351144057,16.91328617875311,17.875283519151537,-299.5556984768632,75.00669664885594,0.3855385082788988,-58.55629131192707
2021-07-16,1975.706,1916.0214545454544,-351.3300000000001,33.204730883562064,18.985103922714494,19.45753281752586,-292.6359247219307,66.79526911643794,0.5773262825865112,-43.23796351743332
2021-07-15,1948.448,1905.3858181818184,-272.5799999999999,44.50055481328835,22.05591360729702,26.27345844504022,-280.7676583928876,55.49944518671165,1.0428942245295256,2.2909726106907384
2021-07-14,1932.727,1913.784363636364,-157.2099999999998,66.98454616588424,27.98885530988269,37.19600592920788,-262.092775560812,33.01545383411576,0.6739333957469573,38.57262311012699
2021-07-13,1914.438,1915.2376363636365,-182.8900000000001,68.21056547619048,33.038065453916104,35.70255945214903,-248.77595538684045,31.78943452380952,0.393228953192883,73.29489213227008
2021-07-12,1915.4890000000005,1937.1743636363635,10.509999999999993,70.34907138062205,38.86720653762123,50.82765029215819,-227.9794044768992,29.650928619377943,1.4274569019755892,185.54039435664208
2021-07-11,1929.975,1977.8763636363635,144.8599999999999,92.49072110286316,44.78863600441751,60.21435622620222,-200.77071753062685,7.509278897136848,1.5073048408198848,171.01467527872208
2021-07-10,1962.48,2010.811818181818,325.04999999999995,79.12577126344009,51.77961326610432,80.72829025732165,-179.4173506350503,20.874228736559907,0.4602640205546213,125.50654796796846
2021-07-09,1995.262,2044.1590909090903,327.81999999999994,86.6177467362154,59.06864541530072,80.82869395124887,-157.86918739053772,13.382253263784602,0.6232744917593923,96.2418258937265
2021-07-08,2018.042,2066.8787272727272,227.79999999999973,57.01381509032941,62.349082626353926,73.58178053830224,-141.23539353924707,42.98618490967058,0.7794305892738916,101.62390777057004
2021-07-07,2059.901,2121.1565454545453,418.59000000000015,84.35103405662782,68.28485569690231,81.06234880303951,-110.93045085189124,15.64896594337217,2.65844705882353,164.67296672929243
2021-07-06,2104.353,2168.941818181818,444.51999999999975,85.03266383392919,73.46764899193901,83.66759573436741,-85.43249916405512,14.967336166070805,0.2016050107653137,113.30952055047516
2021-07-05,2132.248,2185.634,278.9499999999998,61.34249293375511,75.15184280398569,68.65362239370877,-74.57783617029145,38.65750706624489,-0.0007523039307873,61.00618814902669
2021-07-04,2165.106,2220.356181818181,328.5799999999997,83.51657470024477,76.80504565742174,70.60476082975893,-55.08774025015964,16.48342529975523,1.1641041347626335,97.21853854262288
2021-07-03,2193.504,2231.1914545454542,283.9799999999998,54.8297040759352,75.46695951739622,66.86462218210323,-47.04908686259023,45.1702959240648,-0.7118098539242409,-6.681270736471547
2021-07-02,2205.4729999999995,2224.150727272727,119.69000000000028,35.26231948397886,71.9582843277319,57.32057884500119,-45.79248848927955,64.73768051602113,-0.474991003958259,-88.57299383629258
2021-07-01,2202.449,2206.6301818181823,-30.23999999999978,23.335857728566623,65.04279799030225,48.00764264066414,-47.92931325675136,76.66414227143338,0.608159537220276,-51.27087516528708
2021-06-30,2218.721,2219.610363636364,162.72000000000023,66.35416394641325,63.76563725859957,59.08644181371456,-35.91640601466497,33.64583605358676,0.9031109248978736,0.4184678980543068
2021-06-29,2220.003,2208.6992727272727,12.820000000000164,36.28861671846032,58.732724256824056,50.65692383372962,-35.27943987326216,63.71138328153968,-0.1930110447220714,-66.4316213672333
2021-06-28,2216.29,2183.806,-37.12999999999965,27.331226267082045,55.76446537449932,48.19003422019871,-40.41071210010341,72.66877373291796,-0.0881911642122805,-136.00256174909137
2021-06-27,2182.621,2140.822363636364,-336.69000000000005,29.654957497273283,50.29485771856387,31.94827197958328,-52.20369504591781,70.34504250272671,-0.5949102318284819,-195.1790533345195
2021-06-26,2133.411,2076.822181818182,-492.0999999999999,16.68965930902111,43.46055726607305,27.12609698051465,-72.75507832202993,83.31034069097889,-0.9877937137625868,-186.07478311339915
2021-06-25,2094.852,2018.1238181818185,-385.5899999999999,13.683121401151634,38.69462011281271,30.10720513429017,-89.62690193354774,86.31687859884836,0.8341517857142863,-104.08534801859862
2021-06-24,2061.4440000000004,1998.903454545455,-334.0799999999997,47.99103569713464,35.142066212501696,33.63443978524123,-87.57927767552223,52.008964302865365,1.5173889417198754,-41.124905643813335
2021-06-23,2035.813,1981.9845454545448,-256.3099999999997,44.30037529125092,34.089133334033264,36.40856497438782,-86.6322298645282,55.69962470874907,0.2457978408417975,-42.78806518083638
2021-06-22,2008.001,1953.047636363636,-278.1200000000001,29.4997475231147,33.512876137946854,35.58545484700224,-92.22047183751556,70.50025247688531,0.0903232548418553,-75.25970906717399
2021-06-21,1986.208,1931.807454545455,-217.9300000000001,32.02799881597047,34.38209024668724,38.328138222093685,-94.38948794925705,67.97200118402952,0.9785901319505054,15.69336605451938
2021-06-20,1983.2100000000005,1978.653272727273,-29.980000000000015,94.21162590635372,37.167836442681285,48.66342107140309,-66.8791787724249,5.788374093646273,1.6637187230371009,139.54778361294228
2021-06-19,1984.03,2012.0532727272723,8.199999999999818,80.7019083902456,41.609165609859815,50.37845920948178,-50.70182339146049,19.2980916097544,0.291755508173416,138.70948984093664
2021-06-18,1998.674,2056.6896363636365,146.44000000000003,78.02593444680156,46.67863642783176,56.84081693667432,-32.45413101729764,21.97406555319844,0.8966564049940138,129.20329868931017
2021-06-17,2037.8480000000004,2124.498,391.7399999999998,88.36367989147057,52.54950866725149,67.65835451939199,-6.452843476090038,11.63632010852943,1.5302272878757557,133.38843483645425
2021-06-16,2091.514,2184.394727272728,536.6600000000003,78.12233689991481,58.69277642634087,77.82640257181376,13.645861503216564,21.877663100085183,0.9075824617860012,117.00373360730488
2021-06-15,2164.84,2266.634,733.26,89.89211957105708,66.3136762433314,82.71145610278373,43.32096242428861,10.107880428942916,2.156162855549354,137.4019633686272
2021-06-14,2224.074,2342.3867272727275,592.3399999999999,93.93763565641588,70.90833623925953,80.22512960770706,69.08041799009425,6.062364343584131,0.4528356066044512,106.58394485965226
2021-06-13,2278.0620000000004,2394.0587272727275,539.8799999999999,86.07117529495196,75.08541623962964,76.14836197376833,82.6349724306533,13.92882470504804,-0.142324319742307,59.77641421807935
2021-06-12,2327.243,2410.4965454545454,491.8099999999997,64.98999454247767,78.63444094156594,72.76034098166436,81.16079175096911,35.01000545752231,-0.3216727195043798,9.835775251662357
2021-06-11,2373.27,2414.8978181818184,460.26999999999975,51.68418034307686,80.60005909427657,71.2515352152995,77.72317678254467,48.31581965692314,0.7385242511963149,8.59332137824698
2021-06-10,2395.881,2432.4796363636365,226.10999999999967,66.08570966960171,77.78746747060137,63.32017673048599,83.59874138810937,33.914290330398295,1.442283529090412,70.54591207702586
2021-06-09,2439.813,2470.724909090909,439.32000000000016,93.60408756765489,79.0776853883423,74.19003149571616,98.11915535100934,6.395912432345112,0.7099401987097992,83.1880198946811
2021-06-08,2467.925,2483.604363636364,281.1199999999999,66.25563511005038,77.90065545466719,64.93698327346922,100.75276565982269,33.74436488994962,0.0418372139837609,17.982342293702175
2021-06-07,2490.026,2506.278,221.01000000000025,57.00762781748213,74.76505024726833,62.544414298850064,108.20767099396608,42.99237218251788,1.2697981959944948,162.18137838778864
2021-06-06,2524.664,2546.938727272727,346.37999999999965,77.80030236393618,74.73284679367048,67.36066559743384,122.47008775440372,22.199697636063817,1.169314219294846,135.4062728696984
