Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,SMA_10,WMA_10,Momentum_10,Lowest_10,Highest_10,Stoch_K%_10,Stoch_D%_10,Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_10,MACD,Williams_R%_10,AD_Oscillator,Typical_Price,SMA_Typical,Mean_Deviation,CCI_10
2023-06-08,0.067941,0.067284,0.068448,0.066998,"523,93M","0,98%",0.0630145,0.06398810909090909,0.005833999999999999,0.055888,0.071069,79.39529675251964,39.43655576577373,-0.0015209999999999946,0.0,0.0015209999999999946,0.0009424999999999995,0.0003590999999999997,2.62461709830131,72.41087891825447,-0.0005712138546780793,20.60470324748036,-0.6993103448275902,0.06779566666666667,0.06301946666666666,0.0022168133333333303,143.63560907248288
2023-06-07,0.067284,0.07025,0.070291,0.066743,"903,49M","-4,22%",0.06352359999999999,0.06476438181818182,0.005090999999999998,0.055888,0.071069,75.06751860878731,45.40358698064635,-0.0006570000000000048,0.0,0.0006570000000000048,0.0009339,0.0004248000000000002,2.198446327683615,68.73482004857584,-0.0002806119107829491,24.93248139121269,0.6623449830890639,0.068106,0.06360013333333334,0.0028857200000000013,104.09572346281371
2023-06-06,0.07025,0.066441,0.071971,0.065983,"1,49B","5,73%",0.0643314,0.06598736363636364,0.008078000000000009,0.055888,0.071971,89.29926008829206,52.81670810078067,0.0029660000000000103,0.0029660000000000103,0.0,0.0012305000000000011,0.00042270000000000014,2.9110480246037396,74.43140575852892,0.00018686952002699986,10.700739911707934,0.782732130928524,0.06940133333333333,0.06434606666666667,0.0034492133333333314,97.70859184638542
2023-06-05,0.066441,0.072481,0.072684,0.063674,"1,74B","-8,34%",0.0648246,0.06637092727272727,0.004931999999999999,0.055888,0.072684,62.830435818051924,57.36483788948241,-0.003809000000000007,0.0,0.003809000000000007,0.0012305000000000011,0.0007373000000000012,1.6689271666892704,62.531761357861555,0.0002471484812595487,37.169564181948076,0.2701442841287448,0.06759966666666666,0.06499953333333333,0.003446466666666665,50.29563288649873
2023-06-04,0.072487,0.072709,0.073299,0.072368,"361,80M","-0,30%",0.06603200000000001,0.06776409090909091,0.012073999999999994,0.055888,0.073299,95.33628166101884,65.22568478374642,0.006045999999999996,0.006045999999999996,0.0,0.0018351000000000005,0.0006277000000000012,2.923530348892778,74.51274971577064,0.0007738610750313846,4.663718338981145,7.3662728249194345,0.07271799999999999,0.06623503333333333,0.0035075600000000007,123.21892648387404
2023-06-03,0.072708,0.072571,0.072974,0.072207,"297,37M","0,19%",0.0671302,0.06897790909090909,0.010981999999999992,0.055888,0.073299,96.60559416460853,71.891810062916,0.00022099999999999898,0.00022099999999999898,0.0,0.0017259000000000003,0.0006277000000000012,2.74956189262386,73.33021753908902,0.0011953383371029885,3.3944058353914652,0.6349413298565827,0.07262966666666666,0.06733116666666666,0.0032518999999999977,108.62367641481394
2023-06-02,0.072571,0.071427,0.073268,0.071052,"519,35M","1,59%",0.06824369999999999,0.06996714545454545,0.011134999999999999,0.055888,0.073299,95.81873528229276,77.90771684760844,-0.00013699999999999823,0.0,0.00013699999999999823,0.0017259000000000003,0.0006124000000000005,2.8182560418027416,73.81003292990633,0.0015010047009812733,4.181264717707233,0.2527075812274395,0.072297,0.06845366666666666,0.002820999999999998,90.82673598802647
2023-06-01,0.071434,0.071659,0.072173,0.070783,"485,33M","-0,32%",0.0692343,0.0705472,0.009905999999999998,0.055888,0.073299,89.28838090862095,81.22855938044721,-0.0011369999999999991,0.0,0.0011369999999999991,0.0017167000000000003,0.0007261000000000004,2.3642748932653896,70.27591288685115,0.001632680573524295,10.711619091379044,-0.28633093525179487,0.07146333333333334,0.06941786666666666,0.0022873066666666666,59.617910633370144
2023-05-31,0.071661,0.072312,0.072673,0.070738,"574,92M","-0,90%",0.07022389999999999,0.07098841818181818,0.009896000000000002,0.063674,0.073299,82.98181818181818,85.60377210444305,0.00022700000000000498,0.00022700000000000498,0.0,0.0017157000000000006,0.0007261000000000004,2.362897672496901,70.26373986403473,0.00173534764661612,17.01818181818181,0.6403100775193798,0.07169066666666667,0.07030286666666666,0.0018568666666666678,49.825871539870306
2023-05-30,0.072312,0.073136,0.073449,0.072153,"682,57M","-1,12%",0.0705089,0.07136807272727273,0.0028500000000000053,0.063674,0.073449,88.3682864450128,85.4991607911023,0.0006509999999999988,0.0006509999999999988,0.0,0.0010111000000000009,0.0007261000000000004,1.3925079190194194,58.202855169237864,0.001847940394518674,11.631713554987197,1.3796296296296222,0.072638,0.07063393333333333,0.0019266133333333338,69.34678699295014
2023-05-29,0.073135,0.073537,0.073975,0.072721,"414,39M","-0,55%",0.0710283,0.07184554545454545,0.005194000000000004,0.063674,0.073975,91.84545189787407,86.74417630563775,0.0008230000000000043,0.0008230000000000043,0.0,0.0010934000000000013,0.0005740000000000009,1.904878048780487,65.57514693534844,0.001980747357752638,8.154548102125942,1.3261562998405032,0.073277,0.07118206666666665,0.0016878399999999988,82.74612654174732
2023-05-28,0.073537,0.072608,0.073959,0.071889,"564,40M","1,28%",0.07165360000000001,0.07230167272727273,0.0062530000000000086,0.063674,0.073975,95.74798563246293,88.8122230080053,0.0004019999999999996,0.0004019999999999996,0.0,0.0011336000000000013,0.0005083000000000004,2.2301790281329934,69.0419635787807,0.0020942941539302262,4.252014367537072,0.39806763285023694,0.07312833333333334,0.07168429999999999,0.00131771333333333,73.057535697362
2023-05-27,0.072608,0.070962,0.073366,0.070839,"474,84M","2,32%",0.0718894,0.0724752,0.002357999999999999,0.063674,0.073975,86.72944374332596,88.5552413735087,-0.0009289999999999993,0.0,0.0009289999999999993,0.0008370000000000003,0.0006012000000000003,1.3922155688622753,58.19774718397997,0.0020852804568735755,13.270556256674038,-0.06766917293233256,0.072271,0.07197126666666667,0.0010320266666666634,19.362118119256
2023-05-26,0.070962,0.070882,0.071349,0.070382,"558,07M","0,11%",0.0723415,0.07230658181818182,0.004520999999999997,0.070382,0.073975,16.14249930420254,83.88644772212376,-0.0016460000000000086,0.0,0.0016460000000000086,0.0008370000000000003,0.0003849000000000005,2.1745908028059215,68.49987724036335,0.0019231497203548442,83.85750069579746,-1.301964839710461,0.07089766666666666,0.07230106666666666,0.0005771333333333308,-162.11158599976957
2023-05-25,0.070884,0.07065,0.071011,0.06889,"652,66M","0,32%",0.0721812,0.07204158181818182,-0.0016029999999999933,0.06889,0.073975,39.213372664700074,78.27415682249188,-7.799999999999474e-05,0.0,7.799999999999474e-05,0.00023240000000000066,0.0003927,0.5918003565062405,37.17805151175819,0.0017679857561836987,60.786627335299926,0.0231023102310266,0.07026166666666667,0.07205543333333334,0.0007816799999999985,-152.98388655772797
2023-05-24,0.070656,0.072877,0.072881,0.069765,"814,18M","-3,05%",0.071976,0.07176427272727273,-0.0020519999999999983,0.06889,0.073975,34.72959685349051,72.08655709138007,-0.00022800000000000598,0.0,0.00022800000000000598,0.00021030000000000077,0.0004155000000000006,0.5061371841155246,33.60498561840848,0.0016080825277740157,65.2704031465095,0.6408857509627708,0.07110066666666666,0.07190253333333332,0.0008197333333333334,-65.21361960529153
2023-05-23,0.07288,0.07292,0.073901,0.072465,"471,06M","-0,05%",0.07200690000000001,0.07192863636363636,0.0003090000000000037,0.06889,0.073975,78.46607669616519,70.35129123276731,0.0022240000000000038,0.0022240000000000038,0.0,0.00043270000000000114,0.00040180000000000077,1.0769039323046299,51.85140802875975,0.0016418895992162952,21.53392330383482,2.2597493036211795,0.073082,0.07198103333333332,0.0008982333333333329,81.71348696824698
2023-05-22,0.07292,0.072114,0.073976,0.07099,"651,39M","1,12%",0.07215550000000001,0.07209465454545455,0.0014860000000000012,0.06889,0.073976,79.23712151002748,69.34616529290798,3.999999999999837e-05,3.999999999999837e-05,0.0,0.00043670000000000097,0.0002881000000000009,1.515793127386323,60.25110375275936,0.0016528565116087773,20.76287848997253,0.36704621567314094,0.07262866666666666,0.07209756666666665,0.0008879200000000018,39.8759648016342
2023-05-21,0.072114,0.073628,0.073979,0.071991,"409,63M","-2,06%",0.07220080000000001,0.0720871090909091,0.0004529999999999951,0.06889,0.073979,63.352328551778214,67.38321632990399,-0.0008060000000000012,0.0,0.0008060000000000012,0.00041400000000000047,0.000368700000000001,1.122864117168428,52.893829053277074,0.001578316553949216,36.64767144822179,0.5326961770623755,0.07269466666666667,0.07219796666666665,0.000866779999999999,38.2026965704498
2023-05-20,0.073629,0.073494,0.073846,0.073085,"289,95M","0,18%",0.0723325,0.07234678181818181,0.0013169999999999987,0.06889,0.073979,93.12242090784038,67.85862977618675,0.0015150000000000025,0.0015150000000000025,0.0,0.0005004000000000009,0.000368700000000001,1.3572009764035788,57.57680358992059,0.0016227844896410382,6.8775790921596265,2.275952693823919,0.07351999999999999,0.07228616666666667,0.0009227333333333323,89.14336632709517
