Terakhir,SMA_10,WMA_10,Momentum_10,Stoch_K%_10,Stoch_D%_10,RSI_10,MACD,Williams_R%_10,AD_Oscillator,CCI_10
0.078148,0.0814534,0.0800146181818181,-0.013632,20.293162468182167,11.538719534933476,6.116404841617268,-0.0040434323020595,79.70683753181783,-0.1016949152542351,-89.40320756656698
0.076126,0.0804983,0.0790459999999999,-0.009551,9.823590453130384,11.654711953969898,8.29621867085838,-0.0042987552598102,90.17640954686962,-1.3067932797662565,-115.07121151496102
0.075737,0.0794601,0.0781803090909091,-0.010382,30.751811594202863,13.505906024288004,4.456922267064357,-0.0044808372892752,69.24818840579714,0.0910386965376788,-134.8888063704256
0.071804,0.0782586,0.0767882909090909,-0.0120149999999999,5.530722024395851,13.401363516588829,3.898396132299865,-0.0048861740668984,94.46927797560414,0.3896596858638749,-132.71202434343803
0.07771,0.0776906,0.0766885454545454,-0.00568,55.83508624316365,17.79510836137763,34.65528420142638,-0.0046769288178352,44.16491375683636,2.1712672521957344,53.89217774476282
0.080451,0.0776956,0.0771904363636363,4.999999999999449e-05,84.37865562854313,25.94878073414423,50.13691128148959,-0.0042410366276251,15.62134437145687,0.957045232671654,81.80102772820413
0.080271,0.077649,0.0776586909090909,-0.000466,59.06872190109183,30.48822293390992,48.71299160406537,-0.003865553725009,40.93127809890818,0.8668812989921622,155.46953867474224
0.086521,0.078422,0.0792717818181818,0.00773,94.35587319039767,39.22750731461336,67.24830417707963,-0.0030287445708224,5.644126809602311,0.8627781118460625,167.98499702911465
0.079556,0.0785135999999999,0.0794779636363636,0.000916,51.811129436198186,42.982736708779846,51.56731229895284,-0.0028942217910942,48.18887056380181,-0.4533810769866412,29.292238067865235
0.076243,0.0782567,0.0790651272727272,-0.0025689999999999,31.57412497709369,44.34228779163995,46.030961282946585,-0.0030201287666224,68.42587502290631,-0.7221693625118928,-75.36767056717137
0.072423,0.0776842,0.0780044545454545,-0.0057249999999999,15.435712677324906,43.85654281255422,41.940933021763,-0.0033890857558068,84.56428732267509,-0.1263302437349812,-104.12251140254712
0.074566,0.0775282,0.0774375090909091,-0.00156,27.49943706372433,45.62412747361361,47.8114478114478,-0.0034685809951302,72.50056293627567,1.2580987785448754,-34.49031090796547
0.077925,0.077747,0.0775096545454545,0.0021879999999999,46.40846656158519,47.18979297035184,52.83346283346283,-0.0032233811855388,53.59153343841481,1.222795698924733,-1.8849386299050512
0.078567,0.0784233,0.0776587454545454,0.0067629999999999,50.02251745102453,51.63897251301471,59.57416687901695,-0.0029433257086732,49.97748254897547,0.5404878048780496,-3.30650695614184
0.075427,0.0781949999999999,0.0771139636363636,-0.002283,32.34631839675743,49.29009572837408,46.49341074555339,-0.0029408511816854,67.65368160324256,-1.065980844271015,-81.81716887127328
0.073549,0.0775048,0.0762692363636363,-0.0069019999999999,26.16365568544102,43.46859573406388,39.1101293783528,-0.0030552104419464,73.83634431455897,0.2625758889852568,-87.26287262872627
0.075306,0.0770083,0.0758694545454545,-0.0049649999999999,35.499468650371924,41.11167040899189,42.53764992334746,-0.002969831395804,64.50053134962808,0.819406335744574,-41.32775983404268
0.073382,0.0756944,0.0752101272727272,-0.0131389999999999,32.573267597918374,34.93340984974396,27.300369717701518,-0.0030225762297857,67.42673240208163,0.2373262469337687,-64.01591257078913
0.076426,0.0753814,0.0753431454545454,-0.00313,59.19714675975103,35.672011582099245,43.74500399680253,-0.0027866290059277,40.802853240248965,0.5053037608486015,-32.34963892929065
0.071116,0.0748687,0.0745676181818181,-0.005127,18.902716648960343,34.404870749285905,40.511529777547445,-0.0029936033575384,81.09728335103965,-1.6512280701754314,-157.3572021729802
0.06909,0.0745354,0.0735169454545454,-0.003333,8.229264419259378,33.68422592347936,43.392935019624936,-0.0032832658454666,91.77073558074062,-1.4057750759878478,-173.0268218506811
0.068087,0.0738875,0.072344509090909,-0.0064789999999999,11.096707285454965,32.043952945652414,36.548602748826966,-0.0035528046511599,88.90329271454503,-0.4604626143087659,-145.07005087862532
0.067893,0.0728843,0.0712545999999999,-0.010032,9.839253305677936,28.38703162006169,26.02065206998753,-0.003738969759311,90.16074669432209,0.6670813635232661,-91.874883645697
0.068957,0.0719233,0.0705405454545454,-0.0096099999999999,25.75770226267015,25.960550101226254,27.483598875351447,-0.0037573387784116,74.24229773732985,0.4593365436062086,-80.12505582849505
0.068279,0.0712085,0.0698779454545454,-0.0071479999999999,20.096852300242183,24.73560349157473,31.067909736200875,-0.0037829972545912,79.90314769975781,0.3996126533247252,-61.54684095860536
0.069583,0.0708119,0.0695824,-0.0039659999999999,33.85331143951839,25.50456906698247,39.16630244755245,-0.0036559661774715,66.1466885604816,0.8791917454858108,-31.77129334910893
0.069358,0.0702171,0.0693180545454545,-0.0059479999999999,32.72010512483578,25.22663271442885,32.26806582399239,-0.0035327256905263,67.27989487516422,0.2217987804878044,-29.82510517956779
0.069016,0.0697805,0.0690996727272727,-0.004366,29.51004317627178,24.920310272264192,35.62870309414086,-0.0034231928225147,70.48995682372822,0.182303245887058,-30.549233402142043
0.067796,0.0689175,0.0687388545454545,-0.0086299999999999,29.691358024691283,21.969731398758217,17.716594343857594,-0.0033956876658389,70.30864197530872,0.6694762191450943,42.17367698253062
0.07185,0.0689909,0.0692720363636363,0.0007339999999999,64.8162203187683,26.56108176573901,53.030553261767125,-0.0030120447349294,35.1837796812317,1.0087064676616926,262.3199195433823
0.06832,0.0689139,0.0691500545454545,-0.0007699999999999,33.493668400903225,29.0875221639034,47.17202879388868,-0.002958739934531,66.50633159909677,-0.4501775642364747,-101.17111818433423
0.066567,0.0687619,0.0687233454545454,-0.0015199999999999,17.018585190230624,29.679709954380968,44.70899470899473,-0.0030230995361046,82.98141480976938,0.3119842829076607,-137.32212515795823
0.067445,0.0687171,0.068483909090909,-0.0004479999999999,44.49684393818477,33.14546901763165,48.511430090377495,-0.0029690325625671,55.50315606181522,0.1921598770176787,-177.90800708877023
0.061683,0.0679897,0.0672049818181818,-0.007274,11.699256040555674,31.7396243954202,31.581079712346806,-0.0033524839928432,88.30074395944433,-3.144584936778449,-229.05232219578056
0.061203,0.0672821,0.0659710363636363,-0.007076,11.176470588235295,30.84758622421951,31.900961735215876,-0.0036529945551068,88.8235294117647,-0.1281012658227866,-153.7331591775611
0.059906,0.0663144,0.0646299272727272,-0.009677,7.7105359095880415,28.23330867122648,25.239240571106905,-0.0039502721232039,92.28946409041195,-0.4671240708976547,-124.1567578010031
0.058878,0.0652664,0.0632778545454545,-0.01048,5.862889649968059,25.547587123739707,24.24302005505309,-0.0042201702506509,94.13711035003192,-0.9824902723735502,-107.59517668142036
0.058581,0.0642229,0.0620623272727272,-0.0104349999999999,4.138851802403196,23.010467986352847,24.296763387359007,-0.0044072280969339,95.8611481975968,0.4020512820512841,-82.82411490487586
0.059034,0.0633467,0.0611188909090909,-0.0087619999999999,6.768444883032454,20.718176672186964,27.57014130657386,-0.0044674218158514,93.23155511696754,0.982009925558312,-62.400516311980994
0.060009,0.0621626,0.0605120363636363,-0.0118409999999999,17.782392026578055,16.01479384296794,14.01568103081506,-0.0043858935692387,82.21760797342195,1.0938292476754017,-35.259475474132465
0.059304,0.061261,0.0599922909090909,-0.009016,11.926910299003325,13.858118032777952,16.921044907543305,-0.004328275785491,88.07308970099668,-0.1785714285714253,-51.12269551287044
0.059846,0.0605889,0.0597350181818181,-0.0067209999999999,19.88139511508695,14.144399025263583,22.936297012160765,-0.0041905720998141,80.11860488491305,0.4145141451414489,-43.67674358274641
0.058392,0.0596836,0.0593355818181818,-0.009053,15.255530129671918,11.220267644412298,15.162010313245574,-0.0041509173933742,84.74446987032809,-1.0236453201970543,-111.96176688938382
0.057899,0.0593052,0.059011109090909,-0.003784,11.819043107531952,11.232246351109923,25.504919730709474,-0.0041118726245865,88.18095689246805,0.1127012522361368,-127.52474984738724
0.058511,0.059036,0.058866709090909,-0.002692,26.314542870677403,12.746053579354136,32.866598778004075,-0.0039856025336607,73.6854571293226,0.8866967305524239,-50.58839085019285
0.059133,0.0589586999999999,0.0588843454545454,-0.000773,41.04689720511599,16.07968970890693,44.6177412616627,-0.0037916347697313,58.95310279488402,0.9536423841059598,1.2340917855763585
0.058727,0.0589436,0.0588422181818181,-0.0001509999999999,31.430601610611102,18.63646090497124,48.84890989480105,-0.0036288436752597,68.56939838938891,0.576423267326734,21.82537038271148
0.060957,0.0591812,0.0592082909090909,0.0023759999999999,84.24917100900035,26.647492825630952,63.98963730569947,-0.0032820547132063,15.750828990999652,3.374558303886915,191.1115676304938
0.061425,0.0594202999999999,0.0596162545454545,0.0023909999999999,94.5723684210526,35.42788517943296,64.05313271423532,-0.0029356182932135,5.4276315789474125,1.1630615640599005,145.38662325492567
0.061366,0.059556,0.0599700181818181,0.0013569999999999,93.1860902255638,42.968254999331535,58.93821630878671,-0.0026354459608178,6.813909774436215,0.153465346534653,110.26352592514708
0.06085,0.0597105999999999,0.0602052909090909,0.0015459999999999,81.06203007518795,49.88176697695,60.44312348014049,-0.0024113970284756,18.937969924812045,0.3211845102505732,77.34566792407588
0.061467,0.0598727,0.0605246363636363,0.0016209999999999,95.55921052631577,57.44954851807288,60.83990905443358,-0.0021591604344358,4.440789473684246,0.517437722419929,61.54693091109223
0.061374,0.0601709,0.0607975999999999,0.0029819999999999,81.28451626099408,64.0524471312051,74.37867887508175,-0.0019443521578013,18.71548373900592,0.715404699738902,74.7567020846958
0.062007,0.0605816999999999,0.0611314363636363,0.004108,67.79421019509125,69.64996383996103,82.83248081841434,-0.0017034014891241,32.20578980490875,1.038357225881442,115.71954394469893
0.06318,0.0610485999999999,0.0616038545454545,0.0046689999999999,86.10492845786963,75.62900239868024,84.24526917999121,-0.0014016378428486,13.895071542130369,0.8543849972421401,141.4413827192683
0.062072,0.0613425,0.0617899272727272,0.002939,68.48966613672498,78.37327929184116,70.12186772559227,-0.0012376277172156,31.51033386327502,-0.535524920466606,72.23563495895766
0.062132,0.061683,0.0619334727272727,0.0034049999999999,50.48943843379696,80.27916297415973,74.47175506683915,-0.0010902394111816,49.51056156620303,0.2673076923076929,30.18781683703163
0.061496,0.0617369,0.0618994727272727,0.000539,34.10613086038124,75.26485895929783,55.02517247809067,-0.0010130749046173,65.89386913961876,-0.3692785104732314,-65.95050769955023
0.060515,0.0616459,0.061677309090909,-0.00091,8.835651725914385,66.691187289784,42.25663716814159,-0.0010193297794787,91.1643482740856,-0.0984974958263769,-106.92750445388454
0.060609,0.0615702,0.0614887818181818,-0.0007569999999999,20.786387675327717,59.4512170347604,43.59668414819833,-0.0010051154531794,79.21361232467228,0.4291754756871035,-109.746419387251
0.06094,0.0615792,0.0613742,8.99999999999998e-05,28.397332720165565,54.18474729925815,50.78588892769822,-0.0009561200071823,71.60266727983444,0.6296296296296235,-70.621441273881
0.06069,0.0615015,0.0612125272727272,-0.0007769999999999,22.6488848011037,46.89371472673695,42.75051315543945,-0.0009267803271881,77.3511151988963,0.6641666666666661,-51.09187899885644
0.061516,0.0615156999999999,0.0612151636363636,0.000142,41.64175672568408,42.92943877320595,51.16546290216681,-0.0008273400613558,58.358243274315925,1.904833836858015,6.835950119531937
0.061521,0.0614671,0.0612161272727272,-0.000486,47.15658270579065,40.865676024275885,45.55270863836017,-0.0007396037840073,52.84341729420935,0.3355640535372827,-0.1116449536486336
0.061311,0.0612802,0.0611877454545454,-0.001869,43.46414073071712,36.60159725156064,29.23794712286154,-0.0006791881389735,56.53585926928288,0.8244844229925413,85.6883069649027
0.062625,0.0613355,0.0614322545454545,0.0005529999999999,79.02571041948583,37.65520167983673,55.87422987040576,-0.0005192933955542,20.974289580514167,1.354632587859426,143.3770014556027
0.062688,0.0613911,0.0616781636363636,0.0005559999999999,80.73071718538553,40.67932955499558,55.90233545647552,-0.0003830762217008,19.26928281461448,0.4485125858123587,134.66566911520258
0.061987,0.0614402,0.061786509090909,0.0004909999999999,61.75913396481736,43.44462986543919,55.141361256544485,-0.0003279080516253,38.24086603518265,0.0609080841639049,47.38277088637449
0.061476,0.0615363,0.0617930181818181,0.000961,47.92963464140739,47.35402815698849,61.16144018583049,-0.0003217118152229,52.07036535859261,0.3744911804613286,13.01701651968548
0.062131,0.0616885,0.0619011454545454,0.0015219999999999,59.72707077118379,51.2480964665741,65.63912864775997,-0.0002609402702897,40.27292922881621,1.2510638297872307,72.22378408771333
0.062499,0.0618444,0.062048509090909,0.0015589999999999,68.52951449528467,55.26131464408602,65.89842953293905,-0.0001809974328601,31.470485504715327,0.5172638436482078,59.48597870323744
0.062093,0.0619847,0.062093709090909,0.001403,49.321442419542585,57.928570405929904,63.86637675429933,-0.0001486889712516,50.678557580457415,-0.0499999999999981,-27.435384914353996
0.061259,0.061959,0.0619617636363636,-0.000257,26.07044198895027,56.37143893225653,47.46398263272152,-0.0001882115272991,73.92955801104974,-0.3219633943427679,-151.35900907677689
0.060882,0.0618950999999999,0.0617659454545454,-0.000639,15.133131108864116,53.16909377256386,44.125758411472674,-0.0002471057062274,84.86686889113588,0.5568669527896988,-132.50067391499744
0.06048,0.061812,0.0615086545454545,-0.0008309999999999,28.211189913317497,51.64379869082391,42.62120404901437,-0.0003225002258297,71.7888100866825,0.425457376411056,-154.66090667777
0.06131,0.0616805,0.0614173818181818,-0.0013149999999999,47.731260967661065,48.51435374564143,37.22556829220905,-0.0003116839636852,52.26873903233894,0.9959002391527167,-1.5807962529281672
0.063377,0.0617493999999999,0.0617258363636363,0.000689,88.5001114330287,49.29129317040575,54.81750804083352,-0.0001347688413363,11.499888566971295,4.048589341692795,205.35416412384637
0.063691,0.0619198,0.0620788545454545,0.0017039999999999,93.82526822859636,52.49790659678365,62.59609698403311,3.0424133054790525e-05,6.174731771403643,0.4010767160161499,132.23450084285489
0.063651,0.0621372999999999,0.0623936181818181,0.0021749999999999,92.94941975038311,56.99988510768122,67.2811059907834,0.0001563112311327,7.050580249616877,0.1310679611650462,102.86319117863924
0.063641,0.0622883,0.0626670181818181,0.00151,81.56779661016951,59.18395769157979,63.36756373937683,0.0002523616785597,18.43220338983049,0.505336179295626,94.4606574527824
0.064019,0.0624403,0.0629816909090909,0.00152,88.84822804314338,61.21582904636566,63.43230823612591,0.0003548928076999,11.151771956856624,0.4783821478382123,78.81145456177674
0.063255,0.0625565,0.0631298181818181,0.001162,74.1332819722651,63.69701300163791,59.65757978723407,0.0003702332330068,25.86671802773491,-0.1272609819121464,34.06162668311953
0.063148,0.0627454,0.0632373636363636,0.0018889999999999,72.07241910631728,68.29721071337461,67.85781811306478,0.0003694972900649,27.92758089368271,0.5269709543568373,33.40510669837846
0.063475,0.0630047,0.0633700181818181,0.002593,75.82929556466654,74.36682715895486,74.74708913914867,0.000390795371349,24.170704435333462,0.8152610441767096,60.48370022200884
0.063886,0.0633453,0.0635302545454545,0.0034059999999999,79.41449814126396,79.4871579817495,82.4504573170731,0.0004358147185505,20.585501858736038,0.3998905908096263,35.711216685693635
0.063756,0.0635899,0.0636049272727272,0.0024459999999999,31.48502230720186,77.86253411570358,76.89094107299894,0.0004557493670013,68.51497769279814,0.7617523997046524,247.0207867831234
0.065892,0.0638414,0.0640234909090909,0.002515,76.86424474187395,76.69894744658811,77.23630062811338,0.0006365671187276,23.13575525812606,1.393485005170639,235.36800768254625
0.066413,0.0641136,0.0644910545454545,0.002722,69.14467089876375,74.23088771360486,78.21310116086225,0.0008125403758497,30.85532910123625,0.405826906598114,146.927980944374
0.063447,0.0640932,0.0643698545454545,-0.0002039999999999,22.22042663219136,67.15798840178567,48.68387096774197,0.0007045474533572,77.77957336780864,-1.7773512476007751,-79.3626487677481
0.063176,0.0640467,0.0642030909090909,-0.000465,17.840982546864804,60.7853069954552,47.0977406066658,0.0005902903493719,82.15901745313519,0.1997851772287771,-62.7947992289082
0.06289,0.0639338,0.0639927818181818,-0.001129,13.21913380736909,53.22239757187776,42.871574693774456,0.0004712309049462,86.78086619263091,0.2616438356164499,-69.25701876841975
0.063118,0.0639201,0.0638444545454545,-0.000137,20.57460611677468,47.86652998632873,49.07219287552478,0.0003907685948696,79.42539388322531,0.1852398523985246,-85.23887659506066
0.063075,0.0639128,0.0636907999999999,-7.299999999998974e-05,19.910410874266372,42.65032916312364,49.501297991528965,0.0003198449206516,80.08958912573362,0.4637462235649568,-55.05116975370695
0.063797,0.063945,0.0636697454545454,0.000322,31.06271238801368,38.17367084545835,52.08711433756808,0.0003182284246613,68.93728761198632,0.7364307425097676,-8.751053597104645
0.062571,0.0638135,0.0634199272727272,-0.0013149999999999,26.260531432274792,32.85827417455943,42.29100715206943,0.0002155348346444,73.73946856772521,-0.2031076581576057,-104.38354800910255
0.062511,0.063689,0.063183109090909,-0.0012449999999999,25.502138136581536,32.259985757497404,42.64097411041496,0.0001278343315297,74.49786186341846,0.4295358649789028,-75.56907000149958
0.063837,0.0634835,0.0632100181818181,-0.002055,42.68498121031495,28.8420594043415,36.56687148646879,0.0001634440874196,57.315018789685055,1.7125984251968565,66.35115948887736
0.063792,0.0632214,0.0632661090909091,-0.0026209999999999,76.84484389782415,29.61207670424754,31.73009898229473,0.0001858911145422,23.155156102175848,0.4533233756534677,102.2085335062426
0.063239,0.0632006,0.0632693090909091,-0.0002079999999999,67.87586496120794,34.177620537149195,47.81512605042017,0.0001572454393301,32.124135038792055,0.0065530799475746,-85.81271666343731
0.061029,0.0629859,0.0628744727272727,-0.0021469999999999,35.864831910816925,35.98000547354441,33.97522018211676,-4.328602061470788e-05,64.13516808918307,0.4488765023515063,-91.8182687709231
0.067209,0.0634178,0.0636423090909091,0.004319,71.92847663616682,41.85093975642418,67.14841578654809,0.0002930871776691,28.07152336383318,2.0017664376840028,268.97195204704855
0.070933,0.0641993,0.0650087090909091,0.007815,77.67990693036394,47.56146983778312,74.28677978743241,0.0008503586329892,22.32009306963606,1.30940719473062,218.19758123849263
0.074687,0.0653605,0.0669155636363636,0.0116119999999999,88.74244920373424,54.4446736707299,79.32323232323228,0.001576741013847,11.257550796265756,1.9033892936332004,174.29930043520764
0.074799,0.0664607,0.0686316545454545,0.0110019999999999,89.3015825470521,60.26856068663373,78.66597186034389,0.0021368099331647,10.698417452947895,0.8583792289535803,122.43156597260658
0.076701,0.0678737,0.0704935272727272,0.01413,96.90055329775257,67.33256287318152,85.56327393536692,0.0027029857539046,3.099446702247441,1.469565217391298,107.21127671158312
0.075716,0.0691942,0.0719194,0.013205,92.07755961416052,73.99010502093941,81.75652926747149,0.0030371920436135,7.922440385839469,-0.6037924151696672,76.26329485609186
0.075868,0.0703973,0.0731328181818181,0.012031,92.82181853792297,79.0037887537002,80.6647295712902,0.0032765480592703,7.178181462077047,0.6753986332574015,67.32729513998237
0.075398,0.0715579,0.0740420363636363,0.011606,90.52049160260492,80.37135352417829,78.9541961880052,0.0033892452446507,9.479508397395064,0.1516414799374669,50.00246624866168
0.074973,0.0727313,0.0746629636363636,0.0117339999999999,88.43950448024285,82.42771747608178,79.46168524656017,0.003405013748927,11.560495519757149,0.0317880794701938,29.329025970370136
0.073537,0.0739821,0.0748094545454545,0.012508,66.10124096062857,85.45135838106295,82.67502612330199,0.0032640117081302,33.89875903937143,0.1836188436830849,-18.109738510350105
0.074255,0.0746867,0.0748590727272727,0.0070459999999999,62.87230194139636,84.54574091158591,75.7566895744992,0.0031736196623989,37.12769805860365,1.2759982448442255,5.690706903892908
0.075703,0.0751637,0.0750438545454545,0.00477,69.85769728331188,83.76351994688069,70.91738291527805,0.0031821430492204,30.142302716688118,0.6629694983614809,-7.432877003078034
0.073453,0.0750403,0.0747328181818181,-0.0012339999999999,28.27573461467388,77.71684848797466,43.76641745807234,0.0029730699984483,71.72426538532612,-0.3822160148975782,-135.402486614031
0.073584,0.0749188,0.0744680363636363,-0.001215,30.69672888560333,71.85636312182979,43.8741554905717,0.0027858353290577,69.30327111439667,0.7047226043099473,-95.1246652016615
0.074214,0.0746701,0.0743398909090909,-0.002487,36.05602769908722,65.77191056196325,35.61596298438401,0.0026576504988621,63.943972300912776,1.0620049785019223,59.50562334584264
0.078132,0.0749117,0.0749693272727272,0.0024159999999999,97.71797293043744,66.33595189359093,60.43358092934872,0.0028394811817702,2.282027069562579,1.6285829632620137,186.48669735507616
0.077831,0.075108,0.075500109090909,0.0019629999999999,75.46302209733037,64.60007224953168,58.369574486228345,0.002925570962604,24.53697790266963,0.5574673090158317,181.0233427165128
0.078021,0.0753703,0.0760297454545454,0.0026229999999999,71.16349632395841,62.66437272166703,61.45715034506853,0.002974837076219,28.83650367604158,0.6796934865900396,129.30367944694595
0.080109,0.0758838999999999,0.0768913272727272,0.005136,86.34110325914983,62.45453259955773,69.58810068649889,0.0031460987085246,13.658896740850162,0.7499445799157637,123.75755492538153
0.077177,0.0762479,0.0771264363636363,0.0036399999999999,51.24567474048439,60.96897597754331,62.460632616732816,0.0030105333354475,48.75432525951561,-1.2487423141419791,26.89289854794041
0.077616,0.076584,0.0773751818181818,0.003361,56.30911188004619,60.312656971408295,61.72960145180429,0.0029050330193849,43.69088811995381,0.8464982411256816,54.40558455482467
0.077948,0.0768084999999999,0.0776231818181818,0.0022449999999999,54.786172113060886,58.8055044543832,58.496707289380055,0.0028157546176904,45.21382788693912,0.8618445518780203,80.72880624597956
0.081847,0.0776478999999999,0.0785392727272727,0.0083939999999999,82.98595170324127,64.27652616323994,78.2436069986541,0.003024750119295,17.014048296758734,0.5716557344464314,100.58733606887095
0.074199,0.0777094,0.0779122,0.000615,29.244861483467396,64.13133942302633,51.37417884434911,0.0025439260807313,70.75513851653261,-0.5983153824910252,-180.2972090387708
0.071785,0.0774665,0.0768350363636363,-0.002429,12.691434014801777,61.7948800545978,44.97330408509581,0.0019456516792271,87.30856598519823,-0.4583186774533941,-206.19898146841703
0.070481,0.0767014,0.0755649454545454,-0.0076509999999999,4.858212177918494,52.5089039793459,32.24578827679031,0.0013507227130432,95.1417878220815,0.4316484778862736,-137.93895229275847
0.073136,0.0762319,0.0749166909090909,-0.0046949999999999,23.96718007773141,47.359319777386006,40.178235220283696,0.001081012295514,76.03281992226859,0.969839037349586,-64.21937997602497
0.070578,0.0754876,0.0738887090909091,-0.0074429999999999,8.404299874354303,41.0834001324256,35.833111271841375,0.0006533245063328,91.59570012564568,0.1542266187050344,-87.98267873863865
0.070033,0.07448,0.0728969636363636,-0.010076,11.097378520783188,33.55902765858893,29.62468656474968,0.0002673204036258,88.90262147921682,0.2665363310524596,-97.0932639422792
