Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,SMA_10,WMA_10,Momentum_10,Lowest_10,Highest_10,Stoch_K%_10,Stoch_D%_10,Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_10,MACD,Williams_R%_10,AD_Oscillator,Typical_Price,SMA_Typical,Mean_Deviation,CCI_10
2023-08-15,1828.98,1845.51,1847.35,1816.32,"196,60K","-0,90%",1697.9560000000001,1721.7867272727274,175.24,1560.88,1847.35,93.58746116521803,61.43488418723721,21.170000000000073,21.170000000000073,0.0,24.48600000000001,6.962000000000012,3.517092789428321,77.86186720936146,30.041978209620765,6.4125388347819685,1.2742507251047372,1830.8833333333332,1698.193,49.74213333333334,177.8376122902291
2023-08-14,1845.51,1840.73,1856.48,1835.9,"158,11K","0,26%",1716.4180000000001,1748.6147272727271,184.6199999999999,1560.88,1856.48,96.28890392422191,66.95196084007905,16.529999999999973,16.529999999999973,0.0,25.424,6.962000000000012,3.651824188451588,78.50305687642806,38.66993357933188,3.711096075778089,1.3362487852283818,1845.9633333333334,1716.577,68.26580000000001,126.35544526769709
2023-08-13,1840.73,1849.94,1861.5,1835.51,"126,51K","-0,50%",1732.498,1771.216909090909,160.79999999999995,1560.88,1861.5,93.09094537954894,70.7810323829204,-4.779999999999973,0.0,4.779999999999973,23.520000000000003,7.440000000000009,3.1612903225806415,75.968992248062,44.60773412734693,6.909054620451065,0.6152366294728743,1845.9133333333332,1734.254333333333,79.99119999999996,93.05940320101891
2023-08-12,1849.94,1848.88,1853.54,1846.13,"66,93K","0,06%",1754.063,1792.5700000000002,215.6500000000001,1560.88,1861.5,96.1546137981505,77.42310087091178,9.210000000000036,9.210000000000036,0.0,24.44100000000001,2.875999999999999,8.498261474269826,89.4717575136362,49.48620767206103,3.845386201849494,1.7287449392712817,1849.8700000000001,1756.179,81.18966666666668,76.9317934548321
2023-08-11,1848.88,1852.46,1857.17,1840.65,"120,55K","-0,19%",1772.191,1809.8094545454546,181.2800000000002,1560.88,1861.5,95.80200918102591,81.87350312260666,-1.0599999999999454,0.0,1.0599999999999454,21.110000000000014,2.9819999999999935,7.079141515761254,87.62244728540597,52.65986976353747,4.197990818974085,0.4376513317191299,1848.9000000000003,1774.2196666666666,78.08506666666669,63.75980839130458
2023-08-10,1852.46,1855.36,1865.94,1847.34,"134,21K","-0,16%",1788.913,1824.403818181818,167.22000000000003,1560.88,1865.94,95.58119714154591,85.15985485592356,3.5799999999999272,3.5799999999999272,0.0,19.703999999999997,2.9819999999999935,6.607645875251523,86.85532927796882,54.83182872679072,4.4188028584540815,0.9172043010752592,1855.2466666666667,1791.7266666666667,69.78066666666666,60.68538563690038
2023-08-09,1855.36,1856.24,1870.48,1846.76,"203,58K","-0,05%",1807.482,1836.4850909090908,185.68999999999983,1560.88,1870.48,95.1162790697674,87.23028206737544,2.8999999999998636,2.8999999999998636,0.0,19.993999999999982,1.425,14.030877192982443,93.3470283393249,56.13998086350739,4.883720930232598,0.7596964586846526,1857.533333333333,1810.2166666666665,53.35799999999995,59.11849103123138
2023-08-08,1856.24,1829.1,1871.77,1826.4,"253,39K","1,48%",1826.9800000000002,1845.3501818181815,194.98000000000002,1560.88,1871.77,95.00466402907782,90.12808566800082,0.8800000000001091,0.8800000000001091,0.0,20.081999999999994,0.5839999999999919,34.38698630137033,97.17410239039972,56.59531395223371,4.995335970922184,0.36169274851223543,1851.47,1828.4853333333333,31.57946666666671,48.52238726148361
2023-08-07,1829.11,1830.28,1846.41,1805.3,"243,92K","-0,06%",1841.5019999999997,1845.7374545454545,145.2199999999998,1803.31,1871.77,37.68624014022778,88.95515984873711,-27.13000000000011,0.0,27.13000000000011,17.81899999999998,3.297000000000003,5.404610251744,84.38624739534,54.142879033688814,62.31375985977221,-0.2391145706640695,1826.9399999999998,1842.6933333333334,11.208666666666705,-93.69733737782374
2023-08-06,1830.28,1836.48,1838.08,1826.12,"100,32K","-0,34%",1843.7490000000003,1843.697090909091,22.470000000000027,1805.3,1871.77,37.58086354746503,83.58931773762492,1.1700000000000728,1.1700000000000728,0.0,5.544000000000006,3.297000000000003,1.6815286624203825,62.707838479809986,51.69777613131123,62.419136452534964,0.75,1831.493333333333,1844.4213333333332,8.789466666666863,-98.05676491557944
2023-08-05,1836.48,1830.24,1838.62,1827.52,"103,08K","0,34%",1844.4990000000003,1842.3754545454547,7.5,1805.3,1871.77,46.908379720174594,78.92140959312057,6.2000000000000455,6.2000000000000455,0.0,4.047000000000002,3.297000000000003,1.2274795268425838,55.106209150326784,49.68753566783835,53.09162027982541,0.7513513513513501,1834.2066666666667,1844.7536666666667,8.3242000000002,-84.46857756100503
2023-08-04,1830.24,1835.98,1849.13,1819.65,"199,60K","-0,31%",1842.9719999999998,1839.782909090909,-15.269999999999982,1805.3,1871.77,37.52068602377019,73.04458780307542,-6.240000000000009,0.0,6.240000000000009,2.3940000000000055,3.921000000000004,0.6105585309869939,37.9097387173397,47.048543445255746,62.47931397622981,0.4291044776119431,1833.006666666667,1843.458,9.63706666666667,-72.29954711899327
2023-08-03,1835.98,1839.76,1858.62,1828.34,"182,56K","-0,23%",1842.497,1838.5116363636366,-4.75,1805.3,1871.77,46.156160673988346,68.35110933251936,5.740000000000009,5.740000000000009,0.0,2.968000000000006,3.4430000000000063,0.862038919546907,46.29542973015131,44.90268294670523,53.843839326011654,0.9372523117569322,1840.9800000000002,1842.9646666666667,9.639333333333344,-13.726168245843395
2023-08-02,1840.21,1874.21,1879.32,1822.94,"272,70K","-1,81%",1841.5240000000001,1838.0958181818185,-9.730000000000018,1805.3,1879.32,47.162928938124956,63.45194084651679,4.230000000000018,4.230000000000018,0.0,2.4700000000000046,3.4430000000000063,0.7173976183560848,41.772365973279214,43.04717762223754,52.83707106187505,0.7687123093295496,1847.49,1842.7266666666667,9.401333333333332,33.77771474495335
2023-08-01,1874.21,1856.17,1875.0,1818.06,"386,29K","0,97%",1844.057,1844.0387272727273,25.329999999999927,1805.3,1879.32,93.0964604161039,63.181385970024586,34.0,34.0,0.0,5.8700000000000045,3.3370000000000117,1.7590650284686795,63.75583794938627,43.81511871990824,6.90353958389611,0.6109940288022467,1855.756666666667,1843.4123333333332,10.086999999999989,81.58575944835725
2023-07-31,1856.17,1861.81,1876.03,1851.42,"177,97K","-0,30%",1844.4280000000003,1846.241090909091,3.7100000000000364,1805.3,1879.32,68.7246690083763,60.49573315670763,-18.039999999999964,0.0,18.039999999999964,5.512000000000012,5.141000000000008,1.0721649484536089,51.741293532338325,42.47837606173107,31.275330991623708,0.07395367736692172,1861.2066666666667,1844.0083333333337,10.682999999999993,107.32524155719712
2023-07-30,1861.81,1880.55,1884.33,1851.63,"167,77K","-1,00%",1845.0729999999999,1849.401454545455,6.4500000000000455,1805.3,1884.33,71.50449196507657,58.13455444623854,5.639999999999873,5.639999999999873,0.0,5.786000000000013,5.141000000000008,1.1254619723789154,52.95140477715752,41.39690103254111,28.495508034923432,0.8611620795107037,1865.9233333333334,1844.8473333333336,11.522000000000025,121.94642133888647
2023-07-29,1880.55,1874.23,1886.26,1869.74,"79,76K","0,34%",1847.5039999999997,1855.8518181818183,24.309999999999945,1805.3,1886.26,92.94713438735174,57.92880148206594,18.74000000000001,18.74000000000001,0.0,7.572000000000003,5.141000000000008,1.4728652013226982,59.56107921025719,41.57276075573941,7.0528656126482625,1.480024213075065,1878.8500000000001,1847.5853333333337,14.279066666666676,145.96970234593508
2023-07-28,1874.23,1861.32,1882.23,1856.9,"148,92K","0,69%",1852.0160000000003,1860.711090909091,45.12000000000012,1818.06,1886.26,82.36070381231677,62.396247849274836,-6.319999999999936,0.0,6.319999999999936,7.572000000000003,3.0599999999999907,2.474509803921577,71.21896162528223,40.73261939065878,17.639296187683232,0.0663245163837374,1871.1200000000001,1852.0033333333336,14.56800000000003,87.48245774604852
2023-07-27,1861.32,1872.0,1885.87,1855.4,"176,21K","-0,57%",1855.1200000000001,1862.402727272727,31.039999999999964,1818.06,1886.26,63.43108504398821,64.98126999892716,-12.910000000000082,0.0,12.910000000000082,7.454999999999996,4.350999999999999,1.713399218570443,63.14585803828561,38.58034203179864,36.56891495601178,0.38201509681653917,1867.53,1855.607,13.348933333333344,59.54533196160488
2023-07-26,1872.0,1857.67,1886.92,1849.43,"286,61K","0,77%",1858.672,1865.4718181818182,35.51999999999998,1818.06,1886.92,78.33284925936677,68.12371695284637,10.680000000000064,10.680000000000064,0.0,7.902999999999997,4.350999999999999,1.8163640542404043,64.49322670148523,37.306388636317934,21.667150740633232,0.6828487596692486,1869.45,1859.1313333333335,11.858399999999937,58.01044922680189
2023-07-25,1857.67,1850.05,1867.36,1845.68,"161,06K","0,41%",1861.4150000000002,1865.2896363636362,27.430000000000064,1818.06,1886.92,57.52250943944242,70.1238992944136,-14.329999999999927,0.0,14.329999999999927,7.902999999999997,5.159999999999991,1.5315891472868237,60.49911965092249,34.73999906850463,42.47749056055758,-0.21402214022140845,1856.9033333333334,1861.521,9.05366666666664,-34.002184504742466
2023-07-24,1850.04,1888.85,1890.78,1835.14,"297,13K","-2,05%",1862.821,1863.2214545454544,14.059999999999945,1818.06,1890.78,43.97689768976898,69.90597299599168,-7.630000000000109,0.0,7.630000000000109,7.328999999999996,5.923000000000002,1.23737970622995,55.30485964382732,31.724736597214815,56.02310231023101,0.5950754852624007,1858.6533333333334,1863.2883333333334,7.286333333333323,-42.40816139805113
2023-07-23,1888.85,1866.26,1903.95,1858.12,"164,31K","1,21%",1867.685,1867.954,48.63999999999987,1818.06,1903.95,82.41937361741749,73.43161746392092,38.809999999999945,38.809999999999945,0.0,10.786999999999988,5.923000000000002,1.8212054702009093,64.55415918611607,32.09677042629323,17.580626382582512,1.1763037311804474,1883.64,1866.9033333333332,7.214666666666654,154.6540996735071
2023-07-22,1866.25,1891.75,1897.03,1854.09,"143,13K","-1,35%",1866.889,1867.6930909090909,-7.960000000000036,1835.14,1903.95,45.2114518238627,68.6431166046968,-22.59999999999991,0.0,22.59999999999991,7.386999999999989,8.182999999999993,0.9027251619210553,47.443802183686564,30.219625757607673,54.7885481761373,0.19049836981835244,1872.4566666666667,1868.5733333333337,6.530000000000018,39.646077930913464
2023-07-21,1891.75,1891.68,1905.57,1884.95,"176,39K","0,03%",1870.4469999999997,1872.2132727272726,35.57999999999993,1835.14,1905.57,80.37767996592365,69.80841770045153,25.5,25.5,0.0,9.936999999999989,6.378999999999996,1.5577676751841973,60.90340769796518,30.438733202282947,19.622320034076342,1.9068865179437509,1894.0900000000001,1871.861666666667,8.318000000000051,178.15447089310814
2023-07-20,1891.23,1888.64,1928.36,1879.39,"321,92K","0,14%",1873.389,1875.992,29.420000000000073,1835.14,1928.36,60.169491525423766,68.67491765648626,-0.5199999999999818,0.0,0.5199999999999818,9.373000000000001,6.430999999999995,1.4574716218317538,59.30777018476338,30.222036947230436,39.830508474576234,0.747600571778641,1899.6599999999999,1875.2353333333333,11.05973333333336,147.22878590602843
2023-07-19,1888.65,1897.58,1920.48,1882.18,"244,92K","-0,47%",1874.199,1878.7667272727274,8.100000000000136,1835.14,1928.36,57.401845097618654,65.12038872751295,-2.5799999999999272,0.0,2.5799999999999272,7.4990000000000006,6.688999999999988,1.1210943339811652,52.85452495066258,29.502038035753458,42.59815490238135,0.7637075718015675,1897.1033333333332,1877.0606666666667,13.250133333333315,100.84259110180788
2023-07-18,1897.58,1911.24,1917.21,1877.52,"233,00K","-0,71%",1876.534,1883.0178181818185,23.34999999999991,1835.14,1928.36,66.98133447757988,63.58245179403925,8.929999999999836,8.929999999999836,0.0,8.391999999999985,6.056999999999993,1.3855043751031855,58.08014395459892,29.31409543518612,33.01866552242012,0.7195767195767172,1897.4366666666665,1879.6923333333332,14.693666666666626,80.50785296764305
2023-07-17,1911.24,1922.45,1935.99,1876.0,"293,54K","-0,58%",1881.5259999999998,1889.3280000000002,49.92000000000007,1835.14,1935.99,75.45860188398609,64.78520347803905,13.660000000000082,13.660000000000082,0.0,9.757999999999992,4.765999999999986,2.047419219471259,67.18534838887363,29.922469803001604,24.541398116013905,0.6402733788964841,1907.743333333333,1883.7136666666665,15.492999999999915,103.40010183810627
2023-07-16,1922.45,1931.43,1942.55,1918.01,"158,59K","-0,46%",1886.571,1896.7687272727273,50.450000000000045,1835.14,1942.55,81.28665859789598,65.08058441189196,11.210000000000036,11.210000000000036,0.0,9.81099999999999,4.765999999999986,2.0585396558959332,67.30465802291285,30.952364594845676,18.713341402104028,1.2758761206193965,1927.67,1889.5356666666667,17.297866666666597,146.97123858561972
2023-07-15,1931.42,1938.05,1946.1,1926.83,"145,89K","-0,34%",1893.946,1904.923090909091,73.75,1835.14,1946.1,86.77000720980546,68.00533418892826,8.970000000000027,8.970000000000027,0.0,10.707999999999993,3.3329999999999926,3.212721272127218,76.26237447475253,32.12208427968244,13.229992790194538,1.2272963155163408,1934.7833333333335,1897.3236666666667,16.134999999999945,154.77602176083872
2023-07-14,1938.05,2004.77,2025.56,1900.22,"530,86K","-3,33%",1902.747,1912.942,88.00999999999999,1854.09,2025.56,48.964833498571195,68.50412776980849,6.629999999999882,6.629999999999882,0.0,11.370999999999981,2.5699999999999816,4.424513618677067,81.56516749157171,33.20135657658102,51.035166501428805,0.7510770703685969,1954.61,1906.9193333333333,19.42586666666666,163.66722949011847
2023-07-13,2004.77,1871.86,2010.75,1863.22,"588,53K","7,10%",1914.339,1931.4916363636364,115.92000000000007,1854.09,2025.56,87.87543010439146,69.04973341850588,66.72000000000003,66.72000000000003,0.0,14.161999999999988,2.5699999999999816,5.51050583657591,84.64021037532879,38.990970409460715,12.124569895608538,0.4927811292618455,1959.58,1914.513333333333,23.718000000000007,126.67359998500947
2023-07-12,1871.86,1878.33,1901.45,1865.11,"280,91K","-0,34%",1914.9,1923.7681818181818,5.6099999999999,1863.22,2025.56,5.3221633608475285,65.06080457220436,-132.91000000000008,0.0,132.91000000000008,14.161999999999988,13.600999999999999,1.0412469671347686,51.01033749954974,32.48014397756356,94.67783663915247,-2.8431480462300365,1879.4733333333334,1915.2150000000001,23.15666666666675,-102.8981334868768
2023-07-11,1878.33,1880.42,1889.83,1863.93,"191,47K","-0,11%",1913.5580000000002,1917.119090909091,-13.420000000000073,1863.22,2025.56,9.307625970185972,57.9537991726306,6.470000000000027,6.470000000000027,0.0,12.258999999999991,13.600999999999999,0.901330784501139,47.40525908739364,27.52505040297092,90.69237402981403,0.6938223938223985,1877.3633333333335,1913.5423333333333,24.494800000000055,-98.46715765522963
2023-07-10,1880.42,1862.91,1903.82,1846.71,"264,83K","0,94%",1912.477,1911.094,-10.809999999999945,1846.71,2025.56,18.848196812971793,53.821669701385396,2.0900000000001455,2.0900000000001455,0.0,12.468000000000007,13.549000000000001,0.9202155140600786,47.92251220355922,23.49590244107685,81.15180318702821,0.44633164069339964,1876.9833333333333,1911.274666666667,26.30893333333338,-86.89401656556078
2023-07-09,1862.91,1865.28,1878.22,1856.97,"145,47K","-0,13%",1909.9029999999998,1902.081818181818,-25.74000000000001,1846.71,2025.56,9.05786972323179,48.98727216394671,-17.50999999999999,0.0,17.50999999999999,12.468000000000007,15.042000000000007,0.8288791384124452,45.3217011995638,18.674593896104625,90.94213027676821,-0.10352941176470802,1866.0333333333335,1908.1676666666667,28.794533333333355,-97.55169576941262
2023-07-08,1865.28,1870.92,1873.16,1843.82,"136,69K","-0,30%",1906.6730000000002,1893.9685454545456,-32.299999999999955,1843.82,2025.56,11.808077473313544,43.46994646352008,2.369999999999891,2.369999999999891,0.0,11.812000000000012,15.042000000000007,0.7852679165004658,43.985998361510404,14.873459350658322,88.19192252668645,0.3493524199045654,1860.7533333333333,1904.4993333333337,32.37799999999995,-90.07350670208247
2023-07-07,1870.92,1848.29,1877.51,1827.35,"249,82K","1,22%",1902.641,1887.468,-40.319999999999936,1827.35,2025.56,21.98173654205144,38.12225992932662,5.6400000000001,5.6400000000001,0.0,11.010000000000014,15.042000000000007,0.7319505384922224,42.26163058498389,12.175778902224238,78.01826345794856,0.24381977671451352,1858.5933333333332,1899.584333333333,35.66120000000001,-76.63043681461411
2023-07-06,1848.36,1910.43,1957.58,1847.01,"483,00K","-3,25%",1895.232,1877.598727272727,-74.09000000000015,1827.35,2025.56,10.599868825992626,31.05358095213628,-22.560000000000173,0.0,22.560000000000173,9.88900000000001,17.298000000000023,0.5716845878136199,36.3740022805017,8.123798164536765,89.40013117400737,0.7837568960839278,1884.3166666666666,1895.2490000000003,32.645266666666565,-22.325509840801175
2023-07-05,1910.43,1936.21,1942.15,1896.43,"284,34K","-1,33%",1893.1330000000003,1880.3619999999999,-20.99000000000001,1827.35,2025.56,41.915140507542574,26.568094281909993,62.070000000000164,62.070000000000164,0.0,15.199000000000023,17.298000000000023,0.8786564920800094,46.77047112041112,9.808043476439025,58.08485949245742,2.0513998250218752,1916.3366666666668,1893.4043333333334,30.062733333333245,50.854398542899155
2023-07-04,1936.19,1955.56,1966.03,1931.64,"226,10K","-0,99%",1892.9469999999997,1888.1905454545456,-1.8599999999999,1827.35,2010.75,59.345692475463515,27.60618017959922,25.75999999999999,25.75999999999999,0.0,17.112000000000034,17.298000000000023,0.9892473118279577,49.72972972972975,13.070765091445992,40.654307524536485,1.6167490549578398,1944.6200000000001,1892.4053333333334,28.664133333333346,121.44018928804574
2023-07-03,1955.56,1937.57,1974.61,1934.51,"346,33K","0,93%",1888.0260000000003,1899.574727272727,-49.210000000000036,1827.35,1974.61,87.06369686269187,27.52500685542926,19.36999999999989,19.36999999999989,0.0,12.37700000000002,17.298000000000023,0.7155162446525613,41.70850884582983,17.023259062275656,12.936303137308133,0.9581047381546118,1954.8933333333334,1891.936666666667,28.00800000000013,149.85400996540557
2023-07-02,1937.57,1924.53,1958.36,1893.68,"283,61K","0,68%",1894.5970000000002,1908.5827272727274,65.71000000000004,1827.35,1974.61,74.84720901806331,34.477511421150844,-17.99000000000001,0.0,17.99000000000001,12.37700000000002,5.806000000000017,2.1317602480192877,68.06907551009182,18.490845403384128,25.15279098193669,0.0432900432900427,1929.87,1896.9763333333333,31.56293333333333,69.47741795580177
2023-07-01,1924.53,1933.8,1943.2,1909.92,"189,41K","-0,48%",1899.2169999999999,1914.025090909091,46.200000000000045,1827.35,1974.61,65.99212277604242,40.14596110173649,-13.039999999999964,0.0,13.039999999999964,11.730000000000018,7.110000000000014,1.6497890295358644,62.26114649681528,18.389713956635433,34.00787722395758,0.1691706730769265,1925.8833333333332,1901.8283333333334,32.49233333333334,49.355232516388135
2023-06-30,1933.8,1851.92,1943.65,1837.49,"765,42K","4,42%",1904.5549999999998,1920.3129090909092,53.37999999999988,1827.35,1974.61,72.28711123183488,45.4898525436228,9.269999999999982,9.269999999999982,0.0,12.448000000000002,7.110000000000014,1.750773558368492,63.64658963084156,18.840397706827616,27.71288876816512,0.18010550113037022,1904.9800000000002,1904.628,29.763066666666667,0.7884492189432014
2023-06-29,1851.92,1827.95,1878.86,1827.95,"256,22K","1,31%",1903.4560000000001,1910.742909090909,-10.990000000000009,1827.35,1974.61,16.684775227488906,46.252543094048505,-81.87999999999988,0.0,81.87999999999988,12.448000000000002,13.547000000000002,0.9188750276814055,47.88613194845163,12.447054232399068,83.31522477251109,-1.0791593007267768,1852.9099999999999,1903.3156666666666,31.33786666666674,-107.2305850784709
2023-06-28,1827.95,1889.51,1890.11,1821.94,"356,71K","-3,26%",1899.723,1897.0145454545454,-37.32999999999993,1821.94,1974.61,3.936595270845613,45.46539487380171,-23.970000000000027,0.0,23.970000000000027,12.211000000000013,15.944000000000006,0.7658680381334676,43.37062688687624,5.384040920725738,96.06340472915439,0.560217104298077,1846.6666666666667,1901.907,33.02826666666665,-111.50112496232158
2023-06-27,1889.51,1859.0,1911.73,1856.19,"386,05K","1,64%",1901.5819999999999,1895.1576363636361,18.589999999999918,1821.94,1974.61,44.25885897687824,47.69310711728439,61.559999999999945,61.559999999999945,0.0,17.802999999999997,15.944000000000006,1.1165955845459101,52.75431890242094,4.699753671742656,55.74114102312176,1.5084623694634502,1885.8100000000002,1904.6286666666667,29.76226666666664,-42.15330074919602
2023-06-26,1859.0,1898.8,1906.07,1840.63,"479,76K","-2,10%",1902.646,1887.4154545454546,10.6400000000001,1821.94,1974.61,24.274579157660302,49.060578150451164,-30.50999999999999,0.0,30.50999999999999,17.802999999999997,16.738999999999987,1.0635641316685591,51.540154015401555,1.6762265829752323,75.7254208423397,0.25305623471882627,1868.5666666666666,1903.0536666666667,31.652266666666698,-72.6372413560694
2023-06-25,1898.8,1875.0,1929.61,1869.28,"356,99K","1,27%",1901.4829999999997,1886.716181818182,-11.63000000000011,1821.94,1974.61,50.343878954607966,49.9034519951577,39.799999999999955,39.799999999999955,0.0,15.575999999999976,16.738999999999987,0.9305215365314528,48.200526071483814,2.4631928059297934,49.65612104539204,1.170396154483673,1899.2299999999998,1901.343,30.706333333333372,-4.587544371954279
2023-06-24,1875.0,1891.98,1904.04,1865.77,"239,37K","-0,90%",1895.364,1881.9010909090912,-61.190000000000055,1821.94,1974.61,34.75469967904631,47.44435271551599,-23.799999999999955,0.0,23.799999999999955,12.999999999999977,19.118999999999982,0.6799518803284685,40.474485507020745,1.1531157121657998,65.24530032095369,0.1369218709171678,1881.6033333333332,1895.0413333333333,27.929999999999996,-32.075426661893076
2023-06-23,1891.97,1872.29,1932.23,1864.6,"428,03K","1,05%",1889.0049999999999,1881.2839999999999,-63.58999999999992,1821.94,1958.36,51.33411523237066,43.87139455248386,16.970000000000027,16.970000000000027,0.0,12.759999999999991,19.118999999999982,0.6673989225377898,40.026349634555665,1.4672933086505964,48.66588476762934,0.8462220907881107,1896.2666666666667,1889.1786666666667,22.067333333333316,21.413250354974082
2023-06-22,1872.32,1889.87,1931.6,1866.66,"438,75K","-0,93%",1882.48,1878.2503636363635,-65.25,1821.94,1943.65,41.393476296113604,40.526021280288894,-19.65000000000009,0.0,19.65000000000009,12.759999999999991,19.28499999999999,0.6616541353383457,39.81900452488688,0.12920118841930162,58.606523703886396,0.6102556205728362,1890.1933333333334,1885.211,18.219466666666698,18.230805634022815
2023-06-21,1889.87,1791.64,1899.11,1787.59,"653,63K","5,48%",1879.014,1879.594,-34.66000000000008,1787.59,1943.65,65.53889529668068,40.48069853235272,17.549999999999955,17.549999999999955,0.0,14.514999999999986,17.980999999999995,0.8072409765863963,44.66703594288526,0.4793660379425546,34.46110470331933,0.24022596843615465,1858.8566666666666,1878.5083333333332,17.40666666666673,-75.26490488956941
2023-06-20,1791.61,1737.06,1793.35,1715.2,"359,77K","3,14%",1864.795,1863.7023636363638,-142.19000000000005,1715.2,1932.23,35.20711422383996,36.77269883155322,-98.25999999999999,0.0,98.25999999999999,13.587999999999989,27.806999999999995,0.4886539360592653,32.82522043725086,-7.090155701467438,64.79288577616003,-1.2350607805502258,1766.72,1864.6823333333334,26.71519999999998,-244.46091446900007
2023-06-19,1737.06,1720.98,1748.05,1706.4,"263,64K","0,93%",1853.309,1840.477818181818,-114.86000000000013,1706.4,1932.23,13.576584156223648,36.461879724426694,-54.549999999999955,0.0,54.549999999999955,13.587999999999989,25.074,0.5419159288506017,35.14562102322692,-17.291460133182,86.42341584377635,-1.045858343337337,1730.5033333333333,1852.4416666666668,42.6869999999999,-190.43789027624928
2023-06-18,1720.98,1727.79,1746.4,1715.9,"167,46K","-0,39%",1842.6119999999999,1816.4180000000001,-106.97000000000003,1706.4,1932.23,6.456183855112223,36.71383858285336,-16.079999999999927,0.0,16.079999999999927,13.587999999999989,24.28499999999999,0.5595223388923202,35.877802128165186,-26.369616481298408,93.54381614488778,0.30622950819672606,1727.7600000000002,1840.551,59.33393333333322,-126.73017913301993
2023-06-17,1727.79,1717.92,1764.06,1714.3,"227,93K","0,57%",1826.44,1795.5412727272726,-161.72000000000003,1706.4,1932.23,9.47172651994858,33.2351253371604,6.809999999999945,6.809999999999945,0.0,8.112999999999989,24.28499999999999,0.3340745316038704,25.04166923884189,-32.6383758254774,90.52827348005142,0.865755627009645,1735.3833333333332,1825.5083333333337,68.3333333333334,-87.92682926829303
2023-06-16,1717.92,1666.96,1728.35,1653.68,"333,35K","3,06%",1812.3319999999999,1775.8103636363635,-141.07999999999993,1653.68,1932.23,23.06228684257764,33.11389610565213,-9.86999999999989,0.0,9.86999999999989,8.112999999999989,22.220999999999982,0.36510508077944265,26.74556603151578,-37.9652000885751,76.93771315742237,0.007499665193517431,1699.9833333333333,1808.65,76.57999999999996,-94.59969240590824
2023-06-15,1666.96,1650.96,1678.94,1632.5,"397,40K","0,97%",1789.148,1749.379090909091,-231.83999999999992,1632.5,1932.23,11.497013979248,29.22920960811613,-50.960000000000036,0.0,50.960000000000036,4.132999999999993,27.316999999999986,0.15129772669033917,13.141494435612074,-45.77117123386711,88.50298602075199,-0.8393626184323852,1659.4666666666665,1784.6736666666663,77.64506666666668,-107.50371777215284
2023-06-14,1650.96,1739.6,1749.9,1636.49,"451,13K","-5,10%",1766.744,1724.2540000000001,-224.03999999999996,1632.5,1932.23,6.158876322023166,26.369627272413812,-16.0,0.0,16.0,4.132999999999993,26.53699999999999,0.1557448091344159,13.475709162047579,-52.6417050800776,93.84112367797684,0.7313288069835111,1679.1166666666668,1764.425,70.86733333333332,-80.25167527429957
2023-06-13,1739.6,1742.6,1763.15,1727.64,"303,23K","-0,17%",1751.507,1719.3187272727273,-152.37000000000012,1632.5,1931.6,35.80742226680038,24.816957975856788,88.63999999999987,88.63999999999987,0.0,11.299999999999978,26.53699999999999,0.42582055243622047,29.864947009540884,-50.35369934613914,64.19257773319961,3.159391720642075,1743.4633333333331,1749.1446666666666,53.66719999999998,-7.057486799303168
2023-06-12,1742.6,1752.8,1757.79,1722.92,"320,47K","-0,58%",1738.5349999999999,1717.699272727273,-129.72000000000003,1632.5,1899.11,41.29627545853492,24.807237892098918,3.0,3.0,0.0,11.599999999999977,24.57199999999998,0.47208204460361325,32.06900364923142,-47.747954690248434,58.703724541465085,0.5216518497275627,1741.1033333333332,1734.2356666666667,34.8696666666666,13.130164071287462
2023-06-11,1752.8,1751.56,1775.87,1740.02,"232,04K","0,07%",1724.828,1720.292909090909,-137.06999999999994,1632.5,1793.35,74.79017718371155,25.732366080802006,10.200000000000045,10.200000000000045,0.0,10.864999999999986,24.57199999999998,0.44216994953605704,30.66004458616699,-44.34860540497516,25.20982281628845,0.9280334728033491,1756.2299999999998,1723.973,26.670466666666652,80.63101008106308
2023-06-10,1751.56,1840.41,1844.23,1719.16,"696,59K","-4,83%",1720.8229999999999,1725.1532727272727,-40.049999999999955,1632.5,1844.23,56.231993576725046,27.834854016090514,-1.240000000000009,0.0,1.240000000000009,10.864999999999986,14.869999999999981,0.730665770006725,42.21876821449388,-41.27881772671276,43.768006423274954,0.7310306228512042,1771.6500000000003,1724.466,26.966266666666705,116.64944350225308
2023-06-09,1840.41,1845.68,1854.72,1828.66,"215,71K","-0,29%",1731.158,1746.8963636363637,103.35000000000014,1632.5,1854.72,93.56043560435607,35.83323916090376,88.85000000000014,88.85000000000014,0.0,19.75,9.414999999999987,2.097716409984071,67.71815532316135,-31.315550255405014,6.439564395643931,3.9585571757482847,1841.2633333333333,1735.5420000000001,35.199999999999974,200.22979797979784
2023-06-08,1845.68,1832.1,1860.53,1829.38,"202,78K","0,74%",1743.628,1767.7185454545456,124.70000000000005,1632.5,1860.53,93.48769898697543,44.53639067409008,5.269999999999982,5.269999999999982,0.0,20.276999999999997,7.806999999999993,2.597284488279751,72.20125338270903,-22.73230023936162,6.512301013024563,0.6459069020866767,1845.1966666666667,1747.2856666666667,45.039466666666726,144.9262276640338
